Namespace(batch_size=100, decay_rate=0.1, decay_step=20000, gpu=2, learning_rate=1.0, log_dir='log1002', max_epoch=10000, momentum=0.9)
Loss for Iter 49851: 0.033819, acc = 1.000000
Loss for Iter 49901: 0.040777, acc = 0.970000
Loss for Iter 49951: 0.036672, acc = 0.980000
-----------------------------------
Test loss for epoch 49: 0.050460, Acc = 0.949800
Loss for Iter 50001: 0.034866, acc = 1.000000
Loss for Iter 50051: 0.034152, acc = 0.990000
Loss for Iter 50101: 0.036050, acc = 0.990000
Loss for Iter 50151: 0.037443, acc = 0.980000
Loss for Iter 50201: 0.035041, acc = 0.980000
Loss for Iter 50251: 0.044283, acc = 0.950000
Loss for Iter 50301: 0.035518, acc = 0.980000
Loss for Iter 50351: 0.032683, acc = 1.000000
Loss for Iter 50401: 0.039329, acc = 0.980000
Loss for Iter 50451: 0.038207, acc = 0.990000
Loss for Iter 50501: 0.033569, acc = 1.000000
Loss for Iter 50551: 0.041758, acc = 0.960000
Loss for Iter 50601: 0.038925, acc = 0.980000
Loss for Iter 50651: 0.034905, acc = 0.990000
Loss for Iter 50701: 0.035841, acc = 0.980000
Loss for Iter 50751: 0.033006, acc = 1.000000
Loss for Iter 50801: 0.037433, acc = 0.980000
Loss for Iter 50851: 0.036380, acc = 0.990000
Loss for Iter 50901: 0.039211, acc = 0.970000
Loss for Iter 50951: 0.034641, acc = 0.990000
-----------------------------------
Test loss for epoch 50: 0.051386, Acc = 0.947400
Loss for Iter 51001: 0.033302, acc = 1.000000
Loss for Iter 51051: 0.039643, acc = 0.970000
Loss for Iter 51101: 0.034222, acc = 0.990000
Loss for Iter 51151: 0.032341, acc = 1.000000
Loss for Iter 51201: 0.036613, acc = 0.980000
Loss for Iter 51251: 0.039128, acc = 0.980000
Loss for Iter 51301: 0.034031, acc = 0.990000
Loss for Iter 51351: 0.037417, acc = 0.980000
Loss for Iter 51401: 0.032983, acc = 1.000000
Loss for Iter 51451: 0.037139, acc = 0.960000
Loss for Iter 51501: 0.031576, acc = 1.000000
Loss for Iter 51551: 0.033557, acc = 0.990000
Loss for Iter 51601: 0.041588, acc = 0.980000
Loss for Iter 51651: 0.033484, acc = 1.000000
Loss for Iter 51701: 0.035676, acc = 0.990000
Loss for Iter 51751: 0.036762, acc = 0.970000
Loss for Iter 51801: 0.031674, acc = 1.000000
Loss for Iter 51851: 0.034904, acc = 0.990000
Loss for Iter 51901: 0.040540, acc = 0.970000
Loss for Iter 51951: 0.037856, acc = 0.970000
-----------------------------------
Test loss for epoch 51: 0.050645, Acc = 0.948200
Loss for Iter 52001: 0.032036, acc = 1.000000
Loss for Iter 52051: 0.032461, acc = 1.000000
Loss for Iter 52101: 0.031120, acc = 1.000000
Loss for Iter 52151: 0.033796, acc = 0.990000
Loss for Iter 52201: 0.038482, acc = 0.990000
Loss for Iter 52251: 0.033643, acc = 1.000000
Loss for Iter 52301: 0.035774, acc = 0.970000
Loss for Iter 52351: 0.034440, acc = 0.990000
Loss for Iter 52401: 0.038013, acc = 0.990000
Loss for Iter 52451: 0.037582, acc = 0.990000
Loss for Iter 52501: 0.037144, acc = 0.980000
Loss for Iter 52551: 0.032223, acc = 1.000000
Loss for Iter 52601: 0.042384, acc = 0.960000
Loss for Iter 52651: 0.034656, acc = 0.990000
Loss for Iter 52701: 0.034856, acc = 0.990000
Loss for Iter 52751: 0.036742, acc = 0.980000
Loss for Iter 52801: 0.035484, acc = 0.980000
Loss for Iter 52851: 0.038298, acc = 0.980000
Loss for Iter 52901: 0.040404, acc = 0.970000
Loss for Iter 52951: 0.038302, acc = 0.960000
-----------------------------------
Test loss for epoch 52: 0.050206, Acc = 0.948500
Loss for Iter 53001: 0.031612, acc = 1.000000
Loss for Iter 53051: 0.034113, acc = 0.990000
Loss for Iter 53101: 0.037465, acc = 0.970000
Loss for Iter 53151: 0.034291, acc = 1.000000
Loss for Iter 53201: 0.033185, acc = 0.990000
Loss for Iter 53251: 0.034451, acc = 1.000000
Loss for Iter 53301: 0.034425, acc = 1.000000
Loss for Iter 53351: 0.040631, acc = 0.970000
Loss for Iter 53401: 0.035529, acc = 1.000000
Loss for Iter 53451: 0.033074, acc = 1.000000
Loss for Iter 53501: 0.033151, acc = 0.990000
Loss for Iter 53551: 0.032193, acc = 1.000000
Loss for Iter 53601: 0.032471, acc = 1.000000
Loss for Iter 53651: 0.033071, acc = 0.990000
Loss for Iter 53701: 0.033461, acc = 0.990000
Loss for Iter 53751: 0.030951, acc = 1.000000
Loss for Iter 53801: 0.034513, acc = 0.990000
Loss for Iter 53851: 0.031773, acc = 0.990000
Loss for Iter 53901: 0.031433, acc = 1.000000
Loss for Iter 53951: 0.033688, acc = 0.990000
-----------------------------------
Test loss for epoch 53: 0.049431, Acc = 0.950600
Loss for Iter 54001: 0.036173, acc = 0.990000
Loss for Iter 54051: 0.032776, acc = 0.990000
Loss for Iter 54101: 0.031161, acc = 1.000000
Loss for Iter 54151: 0.031625, acc = 1.000000
Loss for Iter 54201: 0.035848, acc = 0.990000
Loss for Iter 54251: 0.037403, acc = 0.980000
Loss for Iter 54301: 0.034889, acc = 0.990000
Loss for Iter 54351: 0.033003, acc = 1.000000
Loss for Iter 54401: 0.034849, acc = 0.990000
Loss for Iter 54451: 0.034422, acc = 0.990000
Loss for Iter 54501: 0.032688, acc = 0.990000
Loss for Iter 54551: 0.031626, acc = 0.990000
Loss for Iter 54601: 0.034758, acc = 0.990000
Loss for Iter 54651: 0.032666, acc = 0.990000
Loss for Iter 54701: 0.033873, acc = 0.990000
Loss for Iter 54751: 0.038821, acc = 0.990000
Loss for Iter 54801: 0.036483, acc = 0.990000
Loss for Iter 54851: 0.031210, acc = 1.000000
Loss for Iter 54901: 0.038051, acc = 0.990000
Loss for Iter 54951: 0.032420, acc = 1.000000
-----------------------------------
Test loss for epoch 54: 0.049121, Acc = 0.951100
Loss for Iter 55001: 0.038189, acc = 0.980000
Loss for Iter 55051: 0.032256, acc = 1.000000
Loss for Iter 55101: 0.031604, acc = 1.000000
Loss for Iter 55151: 0.034729, acc = 0.990000
Loss for Iter 55201: 0.039189, acc = 0.970000
Loss for Iter 55251: 0.030826, acc = 1.000000
Loss for Iter 55301: 0.036202, acc = 0.990000
Loss for Iter 55351: 0.032568, acc = 0.990000
Loss for Iter 55401: 0.031150, acc = 1.000000
Loss for Iter 55451: 0.035440, acc = 0.980000
Loss for Iter 55501: 0.036260, acc = 0.980000
Loss for Iter 55551: 0.031438, acc = 1.000000
Loss for Iter 55601: 0.034467, acc = 0.990000
Loss for Iter 55651: 0.032974, acc = 1.000000
Loss for Iter 55701: 0.031548, acc = 1.000000
Loss for Iter 55751: 0.032845, acc = 0.990000
Loss for Iter 55801: 0.032480, acc = 1.000000
Loss for Iter 55851: 0.031660, acc = 1.000000
Loss for Iter 55901: 0.031589, acc = 1.000000
Loss for Iter 55951: 0.035845, acc = 0.990000
-----------------------------------
Test loss for epoch 55: 0.049368, Acc = 0.951000
Loss for Iter 56001: 0.035455, acc = 0.980000
Loss for Iter 56051: 0.032865, acc = 0.990000
Loss for Iter 56101: 0.031821, acc = 0.990000
Loss for Iter 56151: 0.038679, acc = 0.970000
Loss for Iter 56201: 0.036632, acc = 0.980000
Loss for Iter 56251: 0.033653, acc = 0.980000
Loss for Iter 56301: 0.043264, acc = 0.960000
Loss for Iter 56351: 0.032578, acc = 0.990000
Loss for Iter 56401: 0.033308, acc = 0.990000
Loss for Iter 56451: 0.034996, acc = 0.980000
Loss for Iter 56501: 0.031336, acc = 1.000000
Loss for Iter 56551: 0.034480, acc = 0.980000
Loss for Iter 56601: 0.031285, acc = 1.000000
Loss for Iter 56651: 0.030576, acc = 1.000000
Loss for Iter 56701: 0.035757, acc = 0.990000
Loss for Iter 56751: 0.037694, acc = 0.980000
Loss for Iter 56801: 0.034279, acc = 0.990000
Loss for Iter 56851: 0.038438, acc = 0.970000
Loss for Iter 56901: 0.035560, acc = 0.990000
Loss for Iter 56951: 0.031490, acc = 1.000000
-----------------------------------
Test loss for epoch 56: 0.049149, Acc = 0.951700
Loss for Iter 57001: 0.032950, acc = 0.980000
Loss for Iter 57051: 0.029690, acc = 1.000000
Loss for Iter 57101: 0.032421, acc = 0.990000
Loss for Iter 57151: 0.035207, acc = 0.980000
Loss for Iter 57201: 0.032493, acc = 0.990000
Loss for Iter 57251: 0.030745, acc = 1.000000
Loss for Iter 57301: 0.030721, acc = 1.000000
Loss for Iter 57351: 0.032012, acc = 1.000000
Loss for Iter 57401: 0.032112, acc = 0.990000
Loss for Iter 57451: 0.031045, acc = 1.000000
Loss for Iter 57501: 0.038639, acc = 0.970000
Loss for Iter 57551: 0.034394, acc = 0.990000
Loss for Iter 57601: 0.033292, acc = 0.990000
Loss for Iter 57651: 0.030183, acc = 1.000000
Loss for Iter 57701: 0.033313, acc = 0.990000
Loss for Iter 57751: 0.029788, acc = 1.000000
Loss for Iter 57801: 0.036424, acc = 0.990000
Loss for Iter 57851: 0.038070, acc = 0.970000
Loss for Iter 57901: 0.030361, acc = 1.000000
Loss for Iter 57951: 0.033091, acc = 0.990000
-----------------------------------
Test loss for epoch 57: 0.049184, Acc = 0.951200
Loss for Iter 58001: 0.036145, acc = 0.990000
Loss for Iter 58051: 0.030258, acc = 1.000000
Loss for Iter 58101: 0.031080, acc = 0.990000
Loss for Iter 58151: 0.039302, acc = 0.980000
Loss for Iter 58201: 0.034824, acc = 0.990000
Loss for Iter 58251: 0.033157, acc = 0.980000
Loss for Iter 58301: 0.032301, acc = 0.990000
Loss for Iter 58351: 0.036791, acc = 0.980000
Loss for Iter 58401: 0.034641, acc = 0.990000
Loss for Iter 58451: 0.030544, acc = 1.000000
Loss for Iter 58501: 0.031278, acc = 1.000000
Loss for Iter 58551: 0.032673, acc = 0.990000
Loss for Iter 58601: 0.032932, acc = 0.980000
Loss for Iter 58651: 0.035276, acc = 0.990000
Loss for Iter 58701: 0.031335, acc = 0.990000
Loss for Iter 58751: 0.029768, acc = 1.000000
Loss for Iter 58801: 0.033185, acc = 0.990000
Loss for Iter 58851: 0.033183, acc = 0.980000
Loss for Iter 58901: 0.031971, acc = 0.990000
Loss for Iter 58951: 0.035420, acc = 0.980000
-----------------------------------
Test loss for epoch 58: 0.049346, Acc = 0.950900
Loss for Iter 59001: 0.037029, acc = 0.980000
Loss for Iter 59051: 0.033169, acc = 0.990000
Loss for Iter 59101: 0.030162, acc = 1.000000
Loss for Iter 59151: 0.030907, acc = 1.000000
Loss for Iter 59201: 0.039480, acc = 0.970000
Loss for Iter 59251: 0.029764, acc = 1.000000
Loss for Iter 59301: 0.031252, acc = 0.990000
Loss for Iter 59351: 0.032857, acc = 0.990000
Loss for Iter 59401: 0.032293, acc = 0.990000
Loss for Iter 59451: 0.030197, acc = 1.000000
Loss for Iter 59501: 0.031631, acc = 0.990000
Loss for Iter 59551: 0.029503, acc = 1.000000
Loss for Iter 59601: 0.033381, acc = 0.980000
Loss for Iter 59651: 0.036875, acc = 0.960000
Loss for Iter 59701: 0.031379, acc = 0.990000
Loss for Iter 59751: 0.035531, acc = 0.990000
Loss for Iter 59801: 0.030672, acc = 1.000000
Loss for Iter 59851: 0.029552, acc = 1.000000
Loss for Iter 59901: 0.030876, acc = 0.990000
Loss for Iter 59951: 0.031519, acc = 0.990000
-----------------------------------
Test loss for epoch 59: 0.048690, Acc = 0.951400
Loss for Iter 60001: 0.032834, acc = 0.990000
Loss for Iter 60051: 0.033405, acc = 0.990000
Loss for Iter 60101: 0.038338, acc = 0.960000
Loss for Iter 60151: 0.030508, acc = 1.000000
Loss for Iter 60201: 0.030265, acc = 1.000000
Loss for Iter 60251: 0.036422, acc = 0.980000
Loss for Iter 60301: 0.030244, acc = 1.000000
Loss for Iter 60351: 0.033453, acc = 0.990000
Loss for Iter 60401: 0.029278, acc = 1.000000
Loss for Iter 60451: 0.030468, acc = 1.000000
Loss for Iter 60501: 0.035491, acc = 0.980000
Loss for Iter 60551: 0.030205, acc = 1.000000
Loss for Iter 60601: 0.029737, acc = 1.000000
Loss for Iter 60651: 0.035465, acc = 0.980000
Loss for Iter 60701: 0.033058, acc = 0.990000
Loss for Iter 60751: 0.030897, acc = 1.000000
Loss for Iter 60801: 0.029850, acc = 1.000000
Loss for Iter 60851: 0.033736, acc = 0.990000
Loss for Iter 60901: 0.031133, acc = 0.990000
Loss for Iter 60951: 0.029919, acc = 1.000000
-----------------------------------
Test loss for epoch 60: 0.048238, Acc = 0.951900
Loss for Iter 61001: 0.029871, acc = 1.000000
Loss for Iter 61051: 0.032379, acc = 0.990000
Loss for Iter 61101: 0.034899, acc = 0.980000
Loss for Iter 61151: 0.030193, acc = 1.000000
Loss for Iter 61201: 0.035103, acc = 0.990000
Loss for Iter 61251: 0.030385, acc = 1.000000
Loss for Iter 61301: 0.030261, acc = 1.000000
Loss for Iter 61351: 0.031960, acc = 0.990000
Loss for Iter 61401: 0.029630, acc = 1.000000
Loss for Iter 61451: 0.035494, acc = 0.980000
Loss for Iter 61501: 0.029548, acc = 1.000000
Loss for Iter 61551: 0.030913, acc = 1.000000
Loss for Iter 61601: 0.031611, acc = 0.990000
Loss for Iter 61651: 0.030109, acc = 1.000000
Loss for Iter 61701: 0.031864, acc = 0.990000
Loss for Iter 61751: 0.034389, acc = 0.980000
Loss for Iter 61801: 0.032964, acc = 0.990000
Loss for Iter 61851: 0.034272, acc = 0.980000
Loss for Iter 61901: 0.034108, acc = 0.980000
Loss for Iter 61951: 0.035098, acc = 0.980000
-----------------------------------
Test loss for epoch 61: 0.048110, Acc = 0.952500
Loss for Iter 62001: 0.034891, acc = 0.980000
Loss for Iter 62051: 0.032723, acc = 0.990000
Loss for Iter 62101: 0.033247, acc = 0.990000
Loss for Iter 62151: 0.030514, acc = 1.000000
Loss for Iter 62201: 0.041248, acc = 0.970000
Loss for Iter 62251: 0.028812, acc = 1.000000
Loss for Iter 62301: 0.032264, acc = 0.990000
Loss for Iter 62351: 0.031010, acc = 1.000000
Loss for Iter 62401: 0.030120, acc = 1.000000
Loss for Iter 62451: 0.029724, acc = 1.000000
Loss for Iter 62501: 0.032378, acc = 0.990000
Loss for Iter 62551: 0.034064, acc = 0.980000
Loss for Iter 62601: 0.029298, acc = 1.000000
Loss for Iter 62651: 0.032473, acc = 0.990000
Loss for Iter 62701: 0.031928, acc = 0.990000
Loss for Iter 62751: 0.029207, acc = 1.000000
Loss for Iter 62801: 0.034534, acc = 0.990000
Loss for Iter 62851: 0.031052, acc = 0.990000
Loss for Iter 62901: 0.033852, acc = 0.990000
Loss for Iter 62951: 0.029271, acc = 1.000000
-----------------------------------
Test loss for epoch 62: 0.048321, Acc = 0.952400
Loss for Iter 63001: 0.030957, acc = 0.990000
Loss for Iter 63051: 0.030351, acc = 1.000000
Loss for Iter 63101: 0.028713, acc = 1.000000
Loss for Iter 63151: 0.039099, acc = 0.970000
Loss for Iter 63201: 0.029730, acc = 1.000000
Loss for Iter 63251: 0.032615, acc = 0.990000
Loss for Iter 63301: 0.034480, acc = 0.990000
Loss for Iter 63351: 0.036385, acc = 0.990000
Loss for Iter 63401: 0.040371, acc = 0.970000
Loss for Iter 63451: 0.030728, acc = 0.990000
Loss for Iter 63501: 0.030052, acc = 0.990000
Loss for Iter 63551: 0.031275, acc = 0.990000
Loss for Iter 63601: 0.033541, acc = 0.990000
Loss for Iter 63651: 0.034028, acc = 0.990000
Loss for Iter 63701: 0.031857, acc = 0.990000
Loss for Iter 63751: 0.031373, acc = 0.990000
Loss for Iter 63801: 0.034572, acc = 0.980000
Loss for Iter 63851: 0.032156, acc = 0.980000
Loss for Iter 63901: 0.033677, acc = 0.990000
Loss for Iter 63951: 0.034790, acc = 0.970000
-----------------------------------
Test loss for epoch 63: 0.047519, Acc = 0.954300
Loss for Iter 64001: 0.028761, acc = 1.000000
Loss for Iter 64051: 0.032522, acc = 0.990000
Loss for Iter 64101: 0.032207, acc = 1.000000
Loss for Iter 64151: 0.029644, acc = 1.000000
Loss for Iter 64201: 0.029667, acc = 1.000000
Loss for Iter 64251: 0.034801, acc = 0.990000
Loss for Iter 64301: 0.030485, acc = 1.000000
Loss for Iter 64351: 0.031910, acc = 0.990000
Loss for Iter 64401: 0.029248, acc = 1.000000
Loss for Iter 64451: 0.033763, acc = 0.980000
Loss for Iter 64501: 0.029981, acc = 1.000000
Loss for Iter 64551: 0.033403, acc = 0.990000
Loss for Iter 64601: 0.029786, acc = 1.000000
Loss for Iter 64651: 0.028796, acc = 1.000000
Loss for Iter 64701: 0.029891, acc = 1.000000
Loss for Iter 64751: 0.031282, acc = 0.990000
Loss for Iter 64801: 0.029609, acc = 1.000000
Loss for Iter 64851: 0.029262, acc = 1.000000
Loss for Iter 64901: 0.031134, acc = 0.990000
Loss for Iter 64951: 0.032292, acc = 0.980000
-----------------------------------
Test loss for epoch 64: 0.048085, Acc = 0.954200
Loss for Iter 65001: 0.034833, acc = 0.990000
Loss for Iter 65051: 0.035714, acc = 0.990000
Loss for Iter 65101: 0.035187, acc = 0.980000
Loss for Iter 65151: 0.030013, acc = 1.000000
Loss for Iter 65201: 0.030906, acc = 0.990000
Loss for Iter 65251: 0.030793, acc = 1.000000
Loss for Iter 65301: 0.034182, acc = 0.990000
Loss for Iter 65351: 0.032151, acc = 0.980000
Loss for Iter 65401: 0.028858, acc = 1.000000
Loss for Iter 65451: 0.031627, acc = 0.990000
Loss for Iter 65501: 0.031484, acc = 0.990000
Loss for Iter 65551: 0.032548, acc = 0.990000
Loss for Iter 65601: 0.036335, acc = 0.990000
Loss for Iter 65651: 0.029964, acc = 1.000000
Loss for Iter 65701: 0.031745, acc = 1.000000
Loss for Iter 65751: 0.032999, acc = 0.980000
Loss for Iter 65801: 0.033463, acc = 0.970000
Loss for Iter 65851: 0.032890, acc = 0.990000
Loss for Iter 65901: 0.031764, acc = 0.990000
Loss for Iter 65951: 0.029645, acc = 1.000000
-----------------------------------
Test loss for epoch 65: 0.047954, Acc = 0.953300
Loss for Iter 66001: 0.029862, acc = 1.000000
Loss for Iter 66051: 0.029366, acc = 1.000000
Loss for Iter 66101: 0.032110, acc = 0.980000
Loss for Iter 66151: 0.031592, acc = 1.000000
Loss for Iter 66201: 0.029366, acc = 1.000000
Loss for Iter 66251: 0.030208, acc = 1.000000
Loss for Iter 66301: 0.030792, acc = 1.000000
Loss for Iter 66351: 0.029602, acc = 1.000000
Loss for Iter 66401: 0.032911, acc = 0.990000
Loss for Iter 66451: 0.038615, acc = 0.970000
Loss for Iter 66501: 0.031983, acc = 0.990000
Loss for Iter 66551: 0.029626, acc = 1.000000
Loss for Iter 66601: 0.033411, acc = 0.980000
Loss for Iter 66651: 0.031746, acc = 0.990000
Loss for Iter 66701: 0.035251, acc = 0.980000
Loss for Iter 66751: 0.030016, acc = 1.000000
Loss for Iter 66801: 0.030422, acc = 0.990000
Loss for Iter 66851: 0.033663, acc = 0.980000
Loss for Iter 66901: 0.031684, acc = 0.990000
Loss for Iter 66951: 0.030796, acc = 1.000000
-----------------------------------
Test loss for epoch 66: 0.047479, Acc = 0.953700
Loss for Iter 67001: 0.029083, acc = 1.000000
Loss for Iter 67051: 0.030251, acc = 1.000000
Loss for Iter 67101: 0.029896, acc = 1.000000
Loss for Iter 67151: 0.034940, acc = 0.990000
Loss for Iter 67201: 0.030040, acc = 0.990000
Loss for Iter 67251: 0.031713, acc = 0.990000
Loss for Iter 67301: 0.030066, acc = 1.000000
Loss for Iter 67351: 0.029564, acc = 1.000000
Loss for Iter 67401: 0.029917, acc = 1.000000
Loss for Iter 67451: 0.030559, acc = 1.000000
Loss for Iter 67501: 0.035170, acc = 0.990000
Loss for Iter 67551: 0.030468, acc = 1.000000
Loss for Iter 67601: 0.030957, acc = 1.000000
Loss for Iter 67651: 0.030444, acc = 0.990000
Loss for Iter 67701: 0.030307, acc = 1.000000
Loss for Iter 67751: 0.036570, acc = 0.970000
Loss for Iter 67801: 0.030089, acc = 1.000000
Loss for Iter 67851: 0.031979, acc = 0.990000
Loss for Iter 67901: 0.030754, acc = 0.990000
Loss for Iter 67951: 0.037947, acc = 0.980000
-----------------------------------
Test loss for epoch 67: 0.047383, Acc = 0.952900
Loss for Iter 68001: 0.028955, acc = 1.000000
Loss for Iter 68051: 0.031277, acc = 0.990000
Loss for Iter 68101: 0.032244, acc = 0.990000
Loss for Iter 68151: 0.033068, acc = 0.990000
Loss for Iter 68201: 0.029160, acc = 1.000000
Loss for Iter 68251: 0.028783, acc = 1.000000
Loss for Iter 68301: 0.029319, acc = 1.000000
Loss for Iter 68351: 0.031655, acc = 0.990000
Loss for Iter 68401: 0.029683, acc = 0.990000
Loss for Iter 68451: 0.031098, acc = 0.990000
Loss for Iter 68501: 0.029970, acc = 1.000000
Loss for Iter 68551: 0.030965, acc = 0.990000
Loss for Iter 68601: 0.036924, acc = 0.970000
Loss for Iter 68651: 0.030644, acc = 1.000000
Loss for Iter 68701: 0.031128, acc = 0.990000
Loss for Iter 68751: 0.030046, acc = 1.000000
Loss for Iter 68801: 0.029533, acc = 1.000000
Loss for Iter 68851: 0.032388, acc = 0.980000
Loss for Iter 68901: 0.031720, acc = 0.980000
Loss for Iter 68951: 0.036316, acc = 0.980000
-----------------------------------
Test loss for epoch 68: 0.047484, Acc = 0.954100
Loss for Iter 69001: 0.028327, acc = 1.000000
Loss for Iter 69051: 0.035062, acc = 0.990000
Loss for Iter 69101: 0.031117, acc = 0.990000
Loss for Iter 69151: 0.030327, acc = 1.000000
Loss for Iter 69201: 0.030063, acc = 0.990000
Loss for Iter 69251: 0.029208, acc = 1.000000
Loss for Iter 69301: 0.029280, acc = 1.000000
Loss for Iter 69351: 0.029546, acc = 1.000000
Loss for Iter 69401: 0.029168, acc = 1.000000
Loss for Iter 69451: 0.032966, acc = 0.980000
Loss for Iter 69501: 0.029511, acc = 1.000000
Loss for Iter 69551: 0.029332, acc = 1.000000
Loss for Iter 69601: 0.035640, acc = 0.980000
Loss for Iter 69651: 0.034237, acc = 0.990000
Loss for Iter 69701: 0.029393, acc = 1.000000
Loss for Iter 69751: 0.030316, acc = 1.000000
Loss for Iter 69801: 0.030276, acc = 1.000000
Loss for Iter 69851: 0.036193, acc = 0.970000
Loss for Iter 69901: 0.028646, acc = 1.000000
Loss for Iter 69951: 0.029819, acc = 0.990000
-----------------------------------
Test loss for epoch 69: 0.048043, Acc = 0.953600
Loss for Iter 70001: 0.036395, acc = 0.980000
Loss for Iter 70051: 0.030032, acc = 0.990000
Loss for Iter 70101: 0.038657, acc = 0.960000
Loss for Iter 70151: 0.030049, acc = 1.000000
Loss for Iter 70201: 0.031638, acc = 0.990000
Loss for Iter 70251: 0.028662, acc = 1.000000
Loss for Iter 70301: 0.039673, acc = 0.970000
Loss for Iter 70351: 0.033487, acc = 0.970000
Loss for Iter 70401: 0.032795, acc = 0.980000
Loss for Iter 70451: 0.034363, acc = 0.980000
Loss for Iter 70501: 0.030176, acc = 1.000000
Loss for Iter 70551: 0.031646, acc = 0.990000
Loss for Iter 70601: 0.031225, acc = 0.990000
Loss for Iter 70651: 0.029174, acc = 1.000000
Loss for Iter 70701: 0.029948, acc = 1.000000
Loss for Iter 70751: 0.029962, acc = 0.990000
Loss for Iter 70801: 0.029416, acc = 1.000000
Loss for Iter 70851: 0.031338, acc = 0.990000
Loss for Iter 70901: 0.029181, acc = 1.000000
Loss for Iter 70951: 0.030885, acc = 0.990000
-----------------------------------
Test loss for epoch 70: 0.047895, Acc = 0.952600
Loss for Iter 71001: 0.030454, acc = 0.990000
Loss for Iter 71051: 0.029247, acc = 1.000000
Loss for Iter 71101: 0.031633, acc = 0.990000
Loss for Iter 71151: 0.028837, acc = 1.000000
Loss for Iter 71201: 0.033388, acc = 0.990000
Loss for Iter 71251: 0.029764, acc = 0.990000
Loss for Iter 71301: 0.032268, acc = 0.990000
Loss for Iter 71351: 0.029057, acc = 1.000000
Loss for Iter 71401: 0.030383, acc = 0.990000
Loss for Iter 71451: 0.035313, acc = 0.980000
Loss for Iter 71501: 0.031993, acc = 1.000000
Loss for Iter 71551: 0.030241, acc = 1.000000
Loss for Iter 71601: 0.029191, acc = 1.000000
Loss for Iter 71651: 0.029022, acc = 1.000000
Loss for Iter 71701: 0.029019, acc = 1.000000
Loss for Iter 71751: 0.029600, acc = 1.000000
Loss for Iter 71801: 0.036307, acc = 0.980000
Loss for Iter 71851: 0.030128, acc = 1.000000
Loss for Iter 71901: 0.029728, acc = 1.000000
Loss for Iter 71951: 0.030290, acc = 1.000000
-----------------------------------
Test loss for epoch 71: 0.048025, Acc = 0.952800
Loss for Iter 72001: 0.031266, acc = 1.000000
Loss for Iter 72051: 0.029483, acc = 1.000000
Loss for Iter 72101: 0.030505, acc = 0.990000
Loss for Iter 72151: 0.032722, acc = 0.990000
Loss for Iter 72201: 0.029969, acc = 1.000000
Loss for Iter 72251: 0.031611, acc = 0.990000
Loss for Iter 72301: 0.029922, acc = 1.000000
Loss for Iter 72351: 0.030787, acc = 1.000000
Loss for Iter 72401: 0.034026, acc = 0.990000
Loss for Iter 72451: 0.029828, acc = 1.000000
Loss for Iter 72501: 0.030919, acc = 1.000000
Loss for Iter 72551: 0.032142, acc = 0.990000
Loss for Iter 72601: 0.032717, acc = 0.990000
Loss for Iter 72651: 0.033892, acc = 0.990000
Loss for Iter 72701: 0.030434, acc = 0.990000
Loss for Iter 72751: 0.032648, acc = 0.990000
Loss for Iter 72801: 0.030587, acc = 0.990000
Loss for Iter 72851: 0.036891, acc = 0.970000
Loss for Iter 72901: 0.031211, acc = 1.000000
Loss for Iter 72951: 0.028609, acc = 1.000000
-----------------------------------
Test loss for epoch 72: 0.047652, Acc = 0.954700
Loss for Iter 73001: 0.030015, acc = 1.000000
Loss for Iter 73051: 0.029097, acc = 1.000000
Loss for Iter 73101: 0.033892, acc = 0.980000
Loss for Iter 73151: 0.032063, acc = 0.990000
Loss for Iter 73201: 0.035763, acc = 0.980000
Loss for Iter 73251: 0.029308, acc = 1.000000
Loss for Iter 73301: 0.031745, acc = 0.990000
Loss for Iter 73351: 0.036087, acc = 0.970000
Loss for Iter 73401: 0.031720, acc = 1.000000
Loss for Iter 73451: 0.034136, acc = 0.970000
Loss for Iter 73501: 0.029233, acc = 1.000000
Loss for Iter 73551: 0.032016, acc = 0.990000
Loss for Iter 73601: 0.028856, acc = 1.000000
Loss for Iter 73651: 0.029220, acc = 1.000000
Loss for Iter 73701: 0.034142, acc = 0.980000
Loss for Iter 73751: 0.034587, acc = 0.990000
Loss for Iter 73801: 0.030431, acc = 0.990000
Loss for Iter 73851: 0.029614, acc = 1.000000
Loss for Iter 73901: 0.028519, acc = 1.000000
Loss for Iter 73951: 0.029844, acc = 1.000000
-----------------------------------
Test loss for epoch 73: 0.047451, Acc = 0.953000
Loss for Iter 74001: 0.029745, acc = 0.990000
Loss for Iter 74051: 0.031901, acc = 1.000000
Loss for Iter 74101: 0.031340, acc = 0.990000
Loss for Iter 74151: 0.033113, acc = 0.980000
Loss for Iter 74201: 0.029887, acc = 1.000000
Loss for Iter 74251: 0.029166, acc = 1.000000
Loss for Iter 74301: 0.028399, acc = 1.000000
Loss for Iter 74351: 0.031341, acc = 0.990000
Loss for Iter 74401: 0.030111, acc = 1.000000
Loss for Iter 74451: 0.037352, acc = 0.990000
Loss for Iter 74501: 0.032519, acc = 0.980000
Loss for Iter 74551: 0.030044, acc = 1.000000
Loss for Iter 74601: 0.033393, acc = 0.990000
Loss for Iter 74651: 0.030587, acc = 0.990000
Loss for Iter 74701: 0.035119, acc = 0.980000
Loss for Iter 74751: 0.029322, acc = 1.000000
Loss for Iter 74801: 0.034899, acc = 0.990000
Loss for Iter 74851: 0.033182, acc = 0.980000
Loss for Iter 74901: 0.029438, acc = 1.000000
